

2025/09/10 (09:51:13) | ===> btop++ v.1.3.2
2025/09/10 (09:51:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/10 (09:51:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/10 (09:51:29) | WARNING: Failed to join _runner thread on exit!

2025/09/11 (19:18:17) | ===> btop++ v.1.3.2
2025/09/11 (19:18:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (19:18:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/11 (19:18:48) | WARNING: Failed to join _runner thread on exit!

2025/09/11 (19:22:08) | ===> btop++ v.1.3.2
2025/09/11 (19:22:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (19:22:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/11 (21:43:43) | ===> btop++ v.1.3.2
2025/09/11 (21:43:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (21:43:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/11 (21:44:51) | WARNING: Failed to join _runner thread on exit!

2025/09/11 (21:45:42) | ===> btop++ v.1.3.2
2025/09/11 (21:45:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (21:45:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/11 (21:45:57) | ===> btop++ v.1.3.2
2025/09/11 (21:45:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (21:45:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/11 (21:48:11) | ===> btop++ v.1.3.2
2025/09/11 (21:48:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/11 (21:48:11) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/15 (09:16:29) | ===> btop++ v.1.3.2
2025/09/15 (09:16:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/15 (09:16:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/18 (21:38:42) | ===> btop++ v.1.3.2
2025/09/18 (21:38:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/18 (21:38:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/18 (21:38:57) | WARNING: Failed to join _runner thread on exit!

2025/09/18 (21:39:10) | ===> btop++ v.1.3.2
2025/09/18 (21:39:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/18 (21:39:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/18 (21:42:17) | ===> btop++ v.1.3.2
2025/09/18 (21:42:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/18 (21:42:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/19 (09:15:35) | ===> btop++ v.1.3.2
2025/09/19 (09:15:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/19 (09:15:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/22 (09:21:16) | ===> btop++ v.1.3.2
2025/09/22 (09:21:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/22 (09:21:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/22 (09:21:22) | WARNING: Failed to join _runner thread on exit!

2025/09/22 (11:49:21) | ===> btop++ v.1.3.2
2025/09/22 (11:49:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/22 (11:49:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (21:12:35) | ===> btop++ v.1.3.2
2025/09/23 (21:12:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (21:12:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/23 (21:24:16) | WARNING: Failed to join _runner thread on exit!

2025/09/23 (21:24:18) | ===> btop++ v.1.3.2
2025/09/23 (21:24:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (21:24:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (21:39:20) | ===> btop++ v.1.3.2
2025/09/23 (21:39:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (21:39:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (21:40:27) | ===> btop++ v.1.3.2
2025/09/23 (21:40:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (21:40:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (22:18:04) | ===> btop++ v.1.3.2
2025/09/23 (22:18:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (22:18:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (22:19:03) | ===> btop++ v.1.3.2
2025/09/23 (22:19:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (22:19:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/23 (22:19:17) | ===> btop++ v.1.3.2
2025/09/23 (22:19:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/23 (22:19:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/24 (07:49:09) | ===> btop++ v.1.3.2
2025/09/24 (07:49:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/24 (07:49:09) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/24 (07:51:35) | WARNING: Failed to join _runner thread on exit!

2025/09/24 (07:52:44) | ===> btop++ v.1.3.2
2025/09/24 (07:52:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/24 (07:52:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/24 (08:17:14) | ===> btop++ v.1.3.2
2025/09/24 (08:17:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/24 (08:17:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/24 (11:50:14) | ===> btop++ v.1.3.2
2025/09/24 (11:50:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/24 (11:50:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/24 (11:50:25) | WARNING: Failed to join _runner thread on exit!

2025/09/24 (12:08:13) | ===> btop++ v.1.3.2
2025/09/24 (12:08:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/24 (12:08:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/09/30 (08:00:08) | ===> btop++ v.1.3.2
2025/09/30 (08:00:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/30 (08:00:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/09/30 (08:54:02) | WARNING: Failed to join _runner thread on exit!

2025/09/30 (11:19:17) | ===> btop++ v.1.3.2
2025/09/30 (11:19:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/09/30 (11:19:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/03 (08:13:27) | ===> btop++ v.1.3.2
2025/10/03 (08:13:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/03 (08:13:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/03 (08:13:59) | WARNING: Failed to join _runner thread on exit!

2025/10/03 (08:21:28) | ===> btop++ v.1.3.2
2025/10/03 (08:21:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/03 (08:21:28) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/03 (08:25:24) | WARNING: Failed to join _runner thread on exit!

2025/10/03 (08:26:38) | ===> btop++ v.1.3.2
2025/10/03 (08:26:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/03 (08:26:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/03 (10:32:17) | ===> btop++ v.1.3.2
2025/10/03 (10:32:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/03 (10:32:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/07 (00:02:32) | ===> btop++ v.1.3.2
2025/10/07 (00:02:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/07 (00:02:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/07 (00:02:51) | WARNING: Failed to join _runner thread on exit!

2025/10/07 (09:59:56) | ===> btop++ v.1.3.2
2025/10/07 (09:59:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/07 (09:59:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/07 (11:12:10) | WARNING: Failed to join _runner thread on exit!

2025/10/07 (22:24:54) | ===> btop++ v.1.3.2
2025/10/07 (22:24:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/07 (22:24:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/08 (07:22:05) | ===> btop++ v.1.3.2
2025/10/08 (07:22:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/08 (07:22:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/08 (07:26:08) | WARNING: Failed to join _runner thread on exit!

2025/10/09 (18:39:06) | ===> btop++ v.1.3.2
2025/10/09 (18:39:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/09 (18:39:06) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/09 (18:39:47) | WARNING: Failed to join _runner thread on exit!

2025/10/10 (19:53:59) | ===> btop++ v.1.3.2
2025/10/10 (19:53:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/10 (19:53:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/13 (11:46:59) | ===> btop++ v.1.3.2
2025/10/13 (11:46:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/13 (11:46:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/13 (12:22:58) | WARNING: Failed to join _runner thread on exit!

2025/10/14 (11:30:20) | ===> btop++ v.1.3.2
2025/10/14 (11:30:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/14 (11:30:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/15 (09:34:56) | ===> btop++ v.1.3.2
2025/10/15 (09:34:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/15 (09:34:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/10/15 (10:53:30) | ===> btop++ v.1.3.2
2025/10/15 (10:53:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/15 (10:53:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/15 (13:37:53) | WARNING: Failed to join _runner thread on exit!

2025/10/15 (20:42:10) | ===> btop++ v.1.3.2
2025/10/15 (20:42:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/15 (20:42:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/15 (20:42:28) | WARNING: Failed to join _runner thread on exit!

2025/10/16 (21:35:22) | ===> btop++ v.1.3.2
2025/10/16 (21:35:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/16 (21:35:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/16 (21:35:23) | WARNING: Failed to join _runner thread on exit!

2025/10/30 (07:48:49) | ===> btop++ v.1.3.2
2025/10/30 (07:48:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/30 (07:48:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/30 (08:10:19) | WARNING: Failed to join _runner thread on exit!

2025/10/30 (08:28:49) | ===> btop++ v.1.3.2
2025/10/30 (08:28:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/30 (08:28:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/10/30 (11:11:21) | ERROR: Stall in Runner thread, restarting!
2025/10/30 (11:11:26) | WARNING: Failed to join _runner thread on exit!
2025/10/30 (11:11:26) | ERROR: No response from Runner thread, quitting!

2025/10/30 (11:11:43) | ===> btop++ v.1.3.2
2025/10/30 (11:11:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/10/30 (11:11:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/11/03 (11:03:42) | ===> btop++ v.1.3.2
2025/11/03 (11:03:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/11/03 (11:03:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/11/05 (20:30:19) | ===> btop++ v.1.3.2
2025/11/05 (20:30:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/11/05 (20:30:19) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/11/05 (20:33:06) | WARNING: Failed to join _runner thread on exit!

2025/11/05 (20:34:33) | ===> btop++ v.1.3.2
2025/11/05 (20:34:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/11/05 (20:34:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/11/05 (20:34:54) | WARNING: Failed to join _runner thread on exit!

2025/11/06 (08:39:00) | ===> btop++ v.1.3.2
2025/11/06 (08:39:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/11/06 (08:39:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/11/06 (08:39:57) | WARNING: Failed to join _runner thread on exit!

2025/11/06 (08:40:53) | ===> btop++ v.1.3.2
2025/11/06 (08:40:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/11/06 (08:40:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported
